portal_slug,research_date,camp_name,section,source_type,blurb,listing_url,source_name,alternate_source_url,alternate_source_domain,alternate_source_title,alt_confidence,alt_score,alt_reason,alt_checked_at
atlanta-families,2026-02-20,Nike Sports Camps/US Sports Camps,Sports Camps in Metro Atlanta,day,"Over 140 camps help kids stay active, build friendships, and have fun. Athletes gain elite instruction from some of America’s top coaches",https://www.atlantaparent.com/directory/52488/nike-sports-camps-us-sports-camps/,Atlanta Parent,https://thebestcamps.com/best-camps-profiles/US-SportsNike-Camps-Best-Summer-Camp-2321.html,thebestcamps.com,US Sports/Nike Camps - The Best Camps .com,low,22,"tokens:2, summer+camp",2026-02-20T04:58:21.802579+00:00
atlanta-families,2026-02-20,Nike Tennis Camp,Sports Camps in Metro Atlanta,day,"Week-long sessions (girls and coed) at University of Georgia, Emory University and Lovett School",https://www.atlantaparent.com/directory/66156/nike-tennis-camp/,Atlanta Parent,https://www.summercamp.com/camp/4875/Nike-Tennis-Camp---Georgia-Summer-Camp,www.summercamp.com,Summer Camp,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:58:22.855233+00:00
atlanta-families,2026-02-20,Nellya Fencers,Sports Camps in Metro Atlanta,day,Summer fun starts with swords—ages 6-9 will learn the basics of sabre fencing at Atlanta’s most prestigious facility. June 1-July 24,https://www.atlantaparent.com/directory/16641/nellya-fencers-2/,Atlanta Parent,https://childcarecenter.us/provider_detail/nellya-fencers-and-volga-dance-summer-camp-atlanta-ga,childcarecenter.us,Nellya Fencers and Volga Dance Summer Camp | Atlanta GA,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:58:23.870334+00:00
atlanta-families,2026-02-20,RCX Sports Foundation,Sports Camps in Metro Atlanta,day,"Learn the fundamentals or enhance skills before moving on to tackle football in a non-contact, recreational, co-ed format for ages 4-14",https://www.atlantaparent.com/directory/69581/rcx-sports-llc/,Atlanta Parent,,,2026 Atlanta Summer Camps | Find the Best Summer Camps in Atlanta,none,16,"summer+camp, metro-geo",2026-02-20T04:58:24.936711+00:00
atlanta-families,2026-02-20,Sandy Springs Racquet Center,Sports Camps in Metro Atlanta,day,"Develop skills and have fun on and off the court with tennis drills, games, arts and crafts, pickleball and more",https://www.atlantaparent.com/directory/69437/sandy-springs-racquet-center/,Atlanta Parent,http://www.sandyspringstennis.com/summer-camps.html,www.sandyspringstennis.com,Tennis Summer Camps - Sandy Springs Racquet Center,high,68,"exact-name-match, tokens:3, summer+camp, metro-geo",2026-02-20T04:58:26.072486+00:00
atlanta-families,2026-02-20,St. Andrew Rowing Club,Sports Camps in Metro Atlanta,day,"Learn-to-Row and Foundation camps for rising 6th -12th graders who want to learn the sport, or experienced rowers who want to improve skills. June 1-July 24",https://www.atlantaparent.com/directory/16840/st-andrew-rowing-club-camps/,Atlanta Parent,https://www.standrewrowing.com/,www.standrewrowing.com,St. Andrew Rowing Club,medium,44,"exact-name-match, tokens:2",2026-02-20T04:58:27.199672+00:00
atlanta-families,2026-02-20,Brainy Bytes,Science & STEM Camps in Metro Atlanta,day,"Explore STEM with real-world challenges in robotics, engineering, programming, A.I., Minecraft, and more. June 1-July 24",https://www.atlantaparent.com/directory/42492/brainy-bytes/,Atlanta Parent,https://www.mysummercamps.com/camps/Detailed/50107.html,www.mysummercamps.com,Brainy Bytes STEM Camps - MySummerCamps,high,54,"exact-name-match, tokens:2, summer+camp",2026-02-20T04:58:28.306989+00:00
atlanta-families,2026-02-20,Buttercup STEAM Camp,Science & STEM Camps in Metro Atlanta,day,"Coding and robotic camp for girls ages 8-14; learn, build and code in a fun environment",https://www.atlantaparent.com/directory/40368/buttercup-steam-camp/,Atlanta Parent,https://www.atlantascifiexpo.com/speaker/buttercup-steam-camp/,www.atlantascifiexpo.com,Buttercup STEAM Camp | The Atlanta Sci-Fi and Fantasy Expo,high,55,"exact-name-match, tokens:2, camp, metro-geo",2026-02-20T04:58:29.330268+00:00
atlanta-families,2026-02-20,Georgia Tech Summer PEAKS Programs,Science & STEM Camps in Metro Atlanta,day,"STEAM-focused programs increase knowledge through experiential activities that emphasize critical thinking, problem-solving, creativity, and innovation",https://www.atlantaparent.com/directory/56521/georgia-tech-ceismc-summer-peaks-programs/,Atlanta Parent,https://ceismc.gatech.edu/staffnews/summer-peaks,ceismc.gatech.edu,Georgia Tech - CEISMC - Center for Education Integrating ...,high,28,"tokens:2, summer+camp, metro-geo; low-none-v3:recommend_replace",2026-02-20T04:58:30.470550+00:00
atlanta-families,2026-02-20,iD Tech Summer Camps,Science & STEM Camps in Metro Atlanta,day,"Camps for ages 7-17 are built around each camper’s interests, skill level and goals, and include coding, game dev, robotics and more",https://www.atlantaparent.com/directory/9432/idtech/,Atlanta Parent,https://mommypoppins.com/atlanta-kids/directory/camps/id-tech-summer-programs-atlanta,mommypoppins.com,iD Tech Summer Programs - Atlanta | Mommy Poppins,medium,22,"tokens:1, summer+camp, metro-geo; low-none-v3:recommend_fallback",2026-02-20T04:58:31.506830+00:00
atlanta-families,2026-02-20,"Science Akadémeia, The Atlanta Preschool of Science",Science & STEM Camps in Metro Atlanta,day,"STEM activities including coding, robotics, tutorials, science experiments and more for ages 3-12. May 26-July 31",https://www.atlantaparent.com/directory/72561/science-akademeia-summer-camps/,Atlanta Parent,https://summerkidsguide.com/camp/stem-camp,summerkidsguide.com,"STEM CAMP - Science Akadémeia, The Atlanta Preschool of Science",high,68,"exact-name-match, tokens:4, summer+camp, metro-geo",2026-02-20T04:58:32.563844+00:00
atlanta-families,2026-02-20,Science of Fun STEM Camp,Science & STEM Camps in Metro Atlanta,day,"STEM and STEAM camps for ages 5-9 with hands-on activities, outdoor play and more. May 26-July 31",https://www.atlantaparent.com/directory/42056/the-science-of-fun/,Atlanta Parent,https://www.scienceoffun.com/,www.scienceoffun.com,Summer Camp | Decatur GA | Science of Fun- STEM Camps,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:58:33.796407+00:00
atlanta-families,2026-02-20,Snapology STEAM Camps,Science & STEM Camps in Metro Atlanta,day,"Build confidence and knowledge with activities using LEGO, robotics, computers, and other learning toys. June 1-July 27",https://www.atlantaparent.com/directory/65736/snapology/,Atlanta Parent,https://www.tyngsborosportscenter.com/snapology,www.tyngsborosportscenter.com,Snapology STEAM Camps are back at TSC!,high,49,"exact-name-match, tokens:2, camp",2026-02-20T04:58:34.861407+00:00
atlanta-families,2026-02-20,Bucks Sport and Circus Barn,Theme and Specialty Camps in Metro Atlanta,day,"Creative Circus Camp, American Ninja Warriors Camp and Arts and Crafts Camp for ages 5-12",https://www.atlantaparent.com/directory/56979/bucks-sport-and-circus-barn-2/,Atlanta Parent,,,Buck's Sport Barn,none,12,tokens:2,2026-02-20T04:58:36.109361+00:00
atlanta-families,2026-02-20,Fashionista Camp,Theme and Specialty Camps in Metro Atlanta,day,"Ages 8 – 18 learn about fashion, luxury retail, design, sustainability, styling, mindfulness and more through interactive and hands-on programs",https://www.atlantaparent.com/directory/69438/fashionista-camp/,Atlanta Parent,https://www.fashionista-camp.com/,www.fashionista-camp.com,Fashionista Camp | Kids | 3520 Peachtree Street Northeast ...,medium,43,"exact-name-match, tokens:1, camp",2026-02-20T04:58:37.208784+00:00
atlanta-families,2026-02-20,Kid Chess Summer Camp,Theme and Specialty Camps in Metro Atlanta,day,"Improve chess skills and challenge top-rated, kid-friendly coaches. Ages 5-12",https://www.atlantaparent.com/directory/16865/kid-chess-2/,Atlanta Parent,https://www.theknightschool.com/atlanta-chess,www.theknightschool.com,Chess for Kids of All Ages | Atlanta | The Knight School,high,17,"tokens:1, camp, metro-geo; low-none-v3:recommend_replace",2026-02-20T04:58:38.605931+00:00
atlanta-families,2026-02-20,Peace and Justice Camp,Theme and Specialty Camps in Metro Atlanta,day,"Campers ages 5-12 explore the stories of social justice through art, music, storytelling and play and learn to make an impact",https://www.atlantaparent.com/directory/69228/peace-and-justice-camp/,Atlanta Parent,,,History Summer Camp | Atlanta History Center,none,16,"summer+camp, metro-geo",2026-02-20T04:58:39.637255+00:00
atlanta-families,2026-02-20,Root and Blossom Counseling Camp,Theme and Specialty Camps in Metro Atlanta,day,"Camps for ages 5-14 blend fun with personal growth, promoting self-exploration and emotional awareness in a welcoming setting",https://www.atlantaparent.com/directory/69152/root-and-blossom-counseling-summer-grow-camps/,Atlanta Parent,https://www.prweb.com/releases/east-atlanta-kids-club-and-root--blossom-counseling-announce-partnership-to-provide-no-cost-counseling-services-to-youth-placed-at-risk-302132000.html,www.prweb.com,East Atlanta Kids Club and Root & Blossom Counseling ... - PRWeb,low,26,"tokens:3, metro-geo",2026-02-20T04:58:40.727596+00:00
atlanta-families,2026-02-20,Threaded From Heaven Camps,Theme and Specialty Camps in Metro Atlanta,day,"Ages 8 and older can learn the fundamentals of sewing in a fun, supportive and technology-free environment. Fashion, tote bags, pillows and more. June 1-July 3",https://www.atlantaparent.com/directory/72543/threaded-from-heaven-camps/,Atlanta Parent,https://threadedfromheaven.com/Sewingcamp.html,threadedfromheaven.com,Threaded from Heaven - Camps,high,57,"exact-name-match, tokens:3, camp",2026-02-20T04:58:42.613053+00:00
atlanta-families,2026-02-20,Camp Flix,Overnight Camps,overnight,"A one-week filmmaking experience where campers dive into the art of filmmaking and acting guided by industry professionals. Ages 11-17; Atlanta, Ga",https://www.atlantaparent.com/directory/72387/camp-flix/,Atlanta Parent,https://www.campsusa.org/summer-camps/camp-flix-filmmaking-camp-atlanta-emory-univ/,www.campsusa.org,Camp Flix - Filmmaking Camp - Atlanta - Emory Univ - campsusa.org,high,57,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:58:43.616235+00:00
atlanta-families,2026-02-20,Camp Southern Ground,Overnight Camps,overnight,"Campers experience confidence ropes course and zip lines, music, arts, sports and more. Ages 7-16; Fayetteville, Ga",https://www.atlantaparent.com/directory/30881/camp-southern-ground,Atlanta Parent,https://kidscampingessentials.com/summercamps/camp-southern-ground/,kidscampingessentials.com,"Camp Southern Ground, GA | Best Summer Camp Search",high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:58:44.725700+00:00
atlanta-families,2026-02-20,Girl Scouts of Greater Atlanta,Overnight Camps,overnight,"Girls will explore art, zip lining, horseback riding and more outdoor adventures. Ages 5-17; Cobb and Meriwether Counties, Ga",https://www.atlantaparent.com/directory/15733/girl-scouts-greater-atlanta-girl-resident-camps?p=15733,Atlanta Parent,https://www.girlscoutsatl.org/en/activities/camp-and-outdoors/Summer-Camps.html,www.girlscoutsatl.org,Summer Camps | Girl Scouts of Greater Atlanta,high,71,"exact-name-match, tokens:3, summer+camp, metro-geo",2026-02-20T04:58:45.985016+00:00
